Record Length,1.024000e+03,,          0.00000, -46.96910,
Sample Interval,4.932134e+00,,          4.93213, -50.56910,
Trigger Point,0.000000000000e+00,,          9.86427, -63.36910,
,,,         14.79640, -67.76910,
,,,         19.72854, -67.76910,
,,,         24.66067, -61.36910,
Source,MATH,,         29.59280, -67.36910,
Vertical Units,dB,,         34.52494, -60.56910,
Vertical Scale,1.000000e+01,,         39.45707, -76.96910,
Vertical Offset,0.000000e+00,,         44.38920, -71.76910,
Horizontal Units,Hz,,         49.32134, -72.16910,
Horizontal Scale,5.050505e+02,,         54.25347, -57.76910,
Pt Fmt,Y,,         59.18561, -54.96910,
Yzero,-4.096910e+01,,         64.11774, -64.16910,
Probe Atten,1.000000e+01,,         69.04987, -66.56910,
Firmware Version,FV:v6.08,,         73.98201, -74.56910,
,,,78.91414, -75.76910,
,,,83.84627, -73.76910,
,,,88.77840, -68.96910,
,,,93.71053, -63.76910,
,,,98.64266, -66.56910,
,,,103.57479, -72.96910,
,,,108.50692, -74.96910,
,,,113.43905, -80.96910,
,,,118.37118, -80.96910,
,,,123.30331, -80.96910,
,,,128.23544, -73.76910,
,,,133.16757, -65.76910,
,,,138.09970, -66.16910,
,,,143.03183, -66.16910,
,,,147.96396, -69.76910,
,,,152.89609, -76.96910,
,,,157.82822, -79.76910,
,,,162.76035, -74.56910,
,,,167.69248, -70.56910,
,,,172.62461, -68.96910,
,,,177.55674, -66.56910,
,,,182.48887, -65.36910,
,,,187.42100, -65.36910,
,,,192.35313, -68.16910,
,,,197.28526, -67.36910,
,,,202.21739, -67.36910,
,,,207.14952, -68.96910,
,,,212.08165, -65.76910,
,,,217.01378, -66.56910,
,,,221.94591, -74.56910,
,,,226.87804, -75.76910,
,,,231.81017, -71.76910,
,,,236.74230, -70.56910,
,,,241.67443, -76.96910,
,,,246.60656, -80.96910,
,,,251.53869, -77.36910,
,,,256.47082, -73.76910,
,,,261.40295, -71.36910,
,,,266.33508, -70.96910,
,,,271.26721, -72.96910,
,,,276.19934, -77.36910,
,,,281.13147, -80.96910,
,,,286.06360, -79.76910,
,,,290.99573, -76.96910,
,,,295.92786, -80.96910,
,,,300.85999, -71.36910,
,,,305.79212, -71.36910,
,,,310.72425, -75.76910,
,,,315.65638, -76.96910,
,,,320.58851, -79.76910,
,,,325.52064, -75.76910,
,,,330.45277, -80.96910,
,,,335.38490, -79.76910,
,,,340.31703, -80.96910,
,,,345.24916, -80.96910,
,,,350.18129, -75.76910,
,,,355.11342, -71.76910,
,,,360.04555, -69.76910,
,,,364.97768, -68.56910,
,,,369.90981, -70.96910,
,,,374.84194, -72.96910,
,,,379.77407, -71.76910,
,,,384.70620, -68.96910,
,,,389.63833, -72.16910,
,,,394.57046, -80.96910,
,,,399.50259, -77.76910,
,,,404.43472, -77.36910,
,,,409.36685, -75.76910,
,,,414.29898, -70.96910,
,,,419.23111, -72.96910,
,,,424.16324, -69.76910,
,,,429.09537, -60.96910,
,,,434.02750, -53.36910,
,,,438.95963, -54.96910,
,,,443.89176, -77.36910,
,,,448.82389, -79.76910,
,,,453.75602, -73.76910,
,,,458.68815, -72.96910,
,,,463.62028, -73.76910,
,,,468.55241, -73.76910,
,,,473.48454, -80.96910,
,,,478.41667, -79.76910,
,,,483.34880, -80.96910,
,,,488.28093, -79.76910,
,,,493.21306, -77.36910,
,,,498.14519, -80.96910,
,,,503.07732, -77.36910,
,,,508.00945, -77.36910,
,,,512.94158, -77.36910,
,,,517.87371, -76.96910,
,,,522.80584, -80.96910,
,,,527.73797, -72.96910,
,,,532.67010, -79.76910,
,,,537.60223, -77.76910,
,,,542.53436, -80.96910,
,,,547.46649, -76.96910,
,,,552.39862, -70.96910,
,,,557.33075, -79.76910,
,,,562.26288, -72.96910,
,,,567.19501, -70.96910,
,,,572.12714, -68.16910,
,,,577.05927, -69.76910,
,,,581.99140, -69.76910,
,,,586.92353, -70.96910,
,,,591.85566, -80.96910,
,,,596.78779, -69.76910,
,,,601.71992, -68.96910,
,,,606.65205, -65.36910,
,,,611.58418, -67.76910,
,,,616.51631, -70.16910,
,,,621.44844, -72.96910,
,,,626.38057, -76.96910,
,,,631.31270, -80.96910,
,,,636.24483, -77.36910,
,,,641.17696, -71.36910,
,,,646.10909, -80.96910,
,,,651.04122, -76.96910,
,,,655.97335, -69.76910,
,,,660.90548, -76.96910,
,,,665.83761, -80.96910,
,,,670.76974, -77.36910,
,,,675.70187, -73.76910,
,,,680.63400, -69.76910,
,,,685.56613, -73.76910,
,,,690.49826, -76.96910,
,,,695.43039, -79.76910,
,,,700.36252, -77.76910,
,,,705.29465, -72.16910,
,,,710.22678, -72.96910,
,,,715.15891, -75.76910,
,,,720.09104, -72.16910,
,,,725.02317, -73.76910,
,,,729.95530, -80.96910,
,,,734.88743, -72.96910,
,,,739.81956, -80.96910,
,,,744.75169, -72.96910,
,,,749.68382, -76.96910,
,,,754.61595, -75.76910,
,,,759.54808, -71.76910,
,,,764.48021, -70.56910,
,,,769.41234, -73.76910,
,,,774.34447, -80.96910,
,,,779.27660, -75.76910,
,,,784.20873, -75.76910,
,,,789.14086, -69.76910,
,,,794.07299, -72.16910,
,,,799.00512, -76.96910,
,,,803.93725, -80.96910,
,,,808.86938, -75.76910,
,,,813.80151, -72.16910,
,,,818.73364, -72.96910,
,,,823.66577, -80.96910,
,,,828.59790, -77.76910,
,,,833.53003, -76.96910,
,,,838.46216, -75.76910,
,,,843.39429, -70.96910,
,,,848.32642, -69.76910,
,,,853.25855, -70.56910,
,,,858.19068, -80.96910,
,,,863.12281, -68.96910,
,,,868.05494, -58.96910,
,,,872.98707, -57.36910,
,,,877.91920, -65.76910,
,,,882.85133, -80.96910,
,,,887.78346, -80.96910,
,,,892.71559, -74.56910,
,,,897.64772, -67.76910,
,,,902.57985, -66.96910,
,,,907.51198, -69.76910,
,,,912.44411, -67.76910,
,,,917.37624, -70.16910,
,,,922.30837, -79.76910,
,,,927.24050, -80.96910,
,,,932.17263, -69.76910,
,,,937.10476, -67.76910,
,,,942.03689, -75.76910,
,,,946.96902, -80.96910,
,,,951.90115, -80.96910,
,,,956.83328, -76.96910,
,,,961.76541, -71.76910,
,,,966.69754, -72.96910,
,,,971.62967, -80.96910,
,,,976.56180, -72.96910,
,,,981.49393, -66.16910,
,,,986.42606, -66.96910,
,,,991.35819, -76.96910,
,,,996.29032, -79.76910,
,,,1001.22245, -73.76910,
,,,1006.15458, -73.76910,
,,,1011.08671, -74.56910,
,,,1016.01884, -80.96910,
,,,1020.95097, -79.76910,
,,,1025.88310, -73.76910,
,,,1030.81523, -72.96910,
,,,1035.74736, -79.76910,
,,,1040.67949, -71.76910,
,,,1045.61162, -71.76910,
,,,1050.54375, -77.76910,
,,,1055.47588, -72.96910,
,,,1060.40801, -76.96910,
,,,1065.34014, -74.56910,
,,,1070.27227, -72.96910,
,,,1075.20440, -74.96910,
,,,1080.13653, -79.76910,
,,,1085.06866, -75.76910,
,,,1090.00079, -76.96910,
,,,1094.93292, -79.76910,
,,,1099.86505, -75.76910,
,,,1104.79718, -79.76910,
,,,1109.72931, -80.96910,
,,,1114.66144, -80.96910,
,,,1119.59357, -72.96910,
,,,1124.52570, -76.96910,
,,,1129.45783, -76.96910,
,,,1134.38996, -80.96910,
,,,1139.32209, -79.76910,
,,,1144.25422, -79.76910,
,,,1149.18635, -76.96910,
,,,1154.11848, -74.56910,
,,,1159.05061, -75.76910,
,,,1163.98274, -70.96910,
,,,1168.91487, -72.96910,
,,,1173.84700, -80.96910,
,,,1178.77913, -80.96910,
,,,1183.71126, -73.76910,
,,,1188.64339, -75.76910,
,,,1193.57552, -80.96910,
,,,1198.50765, -72.96910,
,,,1203.43978, -73.76910,
,,,1208.37191, -71.36910,
,,,1213.30404, -72.96910,
,,,1218.23617, -80.96910,
,,,1223.16830, -80.96910,
,,,1228.10043, -80.96910,
,,,1233.03256, -79.76910,
,,,1237.96469, -76.96910,
,,,1242.89682, -77.76910,
,,,1247.82895, -77.36910,
,,,1252.76108, -77.36910,
,,,1257.69321, -80.96910,
,,,1262.62534, -75.76910,
,,,1267.55747, -80.96910,
,,,1272.48960, -72.96910,
,,,1277.42173, -69.76910,
,,,1282.35386, -74.56910,
,,,1287.28599, -73.76910,
,,,1292.21812, -77.36910,
,,,1297.15025, -80.96910,
,,,1302.08238, -63.36910,
,,,1307.01451, -55.36910,
,,,1311.94664, -59.76910,
,,,1316.87877, -71.76910,
,,,1321.81090, -70.56910,
,,,1326.74303, -71.76910,
,,,1331.67516, -69.76910,
,,,1336.60729, -69.76910,
,,,1341.53942, -77.76910,
,,,1346.47155, -80.96910,
,,,1351.40368, -80.96910,
,,,1356.33581, -79.76910,
,,,1361.26794, -75.76910,
,,,1366.20007, -70.96910,
,,,1371.13220, -70.96910,
,,,1376.06433, -80.96910,
,,,1380.99646, -79.76910,
,,,1385.92859, -77.76910,
,,,1390.86072, -80.96910,
,,,1395.79285, -76.96910,
,,,1400.72498, -75.76910,
,,,1405.65711, -80.96910,
,,,1410.58924, -79.76910,
,,,1415.52137, -80.96910,
,,,1420.45350, -80.96910,
,,,1425.38563, -69.76910,
,,,1430.31776, -68.96910,
,,,1435.24989, -73.76910,
,,,1440.18202, -77.76910,
,,,1445.11415, -80.96910,
,,,1450.04628, -69.76910,
,,,1454.97841, -80.96910,
,,,1459.91054, -79.76910,
,,,1464.84267, -76.96910,
,,,1469.77480, -77.36910,
,,,1474.70693, -64.56910,
,,,1479.63906, -62.96910,
,,,1484.57119, -71.76910,
,,,1489.50332, -74.56910,
,,,1494.43545, -76.96910,
,,,1499.36758, -79.76910,
,,,1504.29971, -75.76910,
,,,1509.23184, -75.76910,
,,,1514.16397, -80.96910,
,,,1519.09610, -79.76910,
,,,1524.02823, -79.76910,
,,,1528.96036, -72.96910,
,,,1533.89249, -72.16910,
,,,1538.82462, -80.96910,
,,,1543.75675, -71.76910,
,,,1548.68888, -74.56910,
,,,1553.62101, -75.76910,
,,,1558.55314, -79.76910,
,,,1563.48527, -75.76910,
,,,1568.41740, -74.56910,
,,,1573.34953, -76.96910,
,,,1578.28166, -76.96910,
,,,1583.21379, -74.56910,
,,,1588.14592, -79.76910,
,,,1593.07805, -79.76910,
,,,1598.01018, -80.96910,
,,,1602.94231, -74.56910,
,,,1607.87444, -76.96910,
,,,1612.80657, -80.96910,
,,,1617.73870, -80.96910,
,,,1622.67083, -79.76910,
,,,1627.60296, -79.76910,
,,,1632.53509, -79.76910,
,,,1637.46722, -69.76910,
,,,1642.39935, -67.76910,
,,,1647.33148, -72.96910,
,,,1652.26361, -80.96910,
,,,1657.19574, -73.76910,
,,,1662.12787, -75.76910,
,,,1667.06000, -77.36910,
,,,1671.99213, -74.56910,
,,,1676.92426, -80.96910,
,,,1681.85639, -79.76910,
,,,1686.78852, -74.56910,
,,,1691.72065, -74.56910,
,,,1696.65278, -71.76910,
,,,1701.58491, -74.56910,
,,,1706.51704, -77.76910,
,,,1711.44917, -71.76910,
,,,1716.38130, -72.96910,
,,,1721.31343, -79.76910,
,,,1726.24556, -80.96910,
,,,1731.17769, -76.96910,
,,,1736.10982, -71.76910,
,,,1741.04195, -61.76910,
,,,1745.97408, -62.96910,
,,,1750.90621, -75.76910,
,,,1755.83834, -79.76910,
,,,1760.77047, -80.96910,
,,,1765.70260, -77.76910,
,,,1770.63473, -80.96910,
,,,1775.56686, -79.76910,
,,,1780.49899, -80.96910,
,,,1785.43112, -75.76910,
,,,1790.36325, -74.96910,
,,,1795.29538, -71.36910,
,,,1800.22751, -68.96910,
,,,1805.15964, -66.96910,
,,,1810.09177, -75.76910,
,,,1815.02390, -77.36910,
,,,1819.95603, -72.96910,
,,,1824.88816, -74.96910,
,,,1829.82029, -72.96910,
,,,1834.75242, -71.36910,
,,,1839.68455, -75.76910,
,,,1844.61668, -80.96910,
,,,1849.54881, -74.56910,
,,,1854.48094, -79.76910,
,,,1859.41307, -80.96910,
,,,1864.34520, -75.76910,
,,,1869.27733, -70.96910,
,,,1874.20946, -75.76910,
,,,1879.14159, -80.96910,
,,,1884.07372, -80.96910,
,,,1889.00585, -77.76910,
,,,1893.93798, -79.76910,
,,,1898.87011, -74.96910,
,,,1903.80224, -63.76910,
,,,1908.73437, -56.96910,
,,,1913.66650, -55.76910,
,,,1918.59863, -63.36910,
,,,1923.53076, -80.96910,
,,,1928.46289, -77.36910,
,,,1933.39502, -79.76910,
,,,1938.32715, -79.76910,
,,,1943.25928, -73.76910,
,,,1948.19141, -74.56910,
,,,1953.12354, -76.96910,
,,,1958.05567, -80.96910,
,,,1962.98780, -80.96910,
,,,1967.91993, -79.76910,
,,,1972.85206, -80.96910,
,,,1977.78419, -79.76910,
,,,1982.71632, -79.76910,
,,,1987.64845, -74.56910,
,,,1992.58058, -80.96910,
,,,1997.51271, -79.76910,
,,,2002.44484, -77.36910,
,,,2007.37697, -74.56910,
,,,2012.30910, -80.96910,
,,,2017.24123, -72.96910,
,,,2022.17336, -72.96910,
,,,2027.10549, -71.36910,
,,,2032.03762, -68.56910,
,,,2036.96975, -71.76910,
,,,2041.90188, -74.56910,
,,,2046.83401, -76.96910,
,,,2051.76614, -72.16910,
,,,2056.69827, -80.96910,
,,,2061.63040, -80.96910,
,,,2066.56253, -77.76910,
,,,2071.49466, -80.96910,
,,,2076.42679, -77.76910,
,,,2081.35892, -80.96910,
,,,2086.29105, -71.36910,
,,,2091.22318, -69.76910,
,,,2096.15531, -71.76910,
,,,2101.08744, -73.76910,
,,,2106.01957, -74.56910,
,,,2110.95170, -76.96910,
,,,2115.88383, -77.76910,
,,,2120.81596, -77.36910,
,,,2125.74809, -73.76910,
,,,2130.68022, -71.76910,
,,,2135.61235, -75.76910,
,,,2140.54448, -80.96910,
,,,2145.47661, -79.76910,
,,,2150.40874, -77.76910,
,,,2155.34087, -80.96910,
,,,2160.27300, -76.96910,
,,,2165.20513, -74.56910,
,,,2170.13726, -77.36910,
,,,2175.06939, -69.76910,
,,,2180.00152, -65.36910,
,,,2184.93365, -69.76910,
,,,2189.86578, -80.96910,
,,,2194.79791, -76.96910,
,,,2199.73004, -74.96910,
,,,2204.66217, -72.96910,
,,,2209.59430, -72.16910,
,,,2214.52643, -73.76910,
,,,2219.45856, -75.76910,
,,,2224.39069, -74.96910,
,,,2229.32282, -79.76910,
,,,2234.25495, -80.96910,
,,,2239.18708, -75.76910,
,,,2244.11921, -77.36910,
,,,2249.05134, -80.96910,
,,,2253.98347, -80.96910,
,,,2258.91560, -74.96910,
,,,2263.84773, -71.36910,
,,,2268.77986, -74.56910,
,,,2273.71199, -79.76910,
,,,2278.64412, -72.16910,
,,,2283.57625, -68.96910,
,,,2288.50838, -75.76910,
,,,2293.44051, -80.96910,
,,,2298.37264, -76.96910,
,,,2303.30477, -72.96910,
,,,2308.23690, -74.56910,
,,,2313.16903, -70.56910,
,,,2318.10116, -76.96910,
,,,2323.03329, -71.36910,
,,,2327.96542, -32.96910,
,,,2332.89755, -26.96910,
,,,2337.82968, -33.36910,
,,,2342.76181, -62.96910,
,,,2347.69394, -53.76910,
,,,2352.62607, -54.56910,
,,,2357.55820, -69.36910,
,,,2362.49033, -74.56910,
,,,2367.42246, -75.76910,
,,,2372.35459, -70.96910,
,,,2377.28672, -72.16910,
,,,2382.21885, -74.56910,
,,,2387.15098, -77.36910,
,,,2392.08311, -80.96910,
,,,2397.01524, -76.96910,
,,,2401.94737, -77.36910,
,,,2406.87950, -80.96910,
,,,2411.81163, -77.36910,
,,,2416.74376, -72.96910,
,,,2421.67589, -79.76910,
,,,2426.60802, -80.96910,
,,,2431.54015, -77.76910,
,,,2436.47228, -73.76910,
,,,2441.40441, -80.96910,
,,,2446.33654, -77.36910,
,,,2451.26867, -80.96910,
,,,2456.20080, -73.76910,
,,,2461.13293, -74.56910,
,,,2466.06506, -79.76910,
,,,2470.99719, -69.76910,
,,,2475.92932, -66.56910,
,,,2480.86145, -70.56910,
,,,2485.79358, -80.96910,
,,,2490.72571, -76.96910,
,,,2495.65784, -80.96910,
,,,2500.58997, -76.96910,
